Tid (s),Ackumulerad energi (J)
63.393,3.11434400
63.394,3.11439583
63.395,3.11444606
63.396,3.11449806
63.397,3.11454949
63.398,3.11459970
63.399,3.11465112
63.400,3.11470223
63.401,3.11475345
63.402,3.11480392
63.403,3.11485440
63.404,3.11490540
63.405,3.11495524
63.406,3.11500735
63.407,3.11505863
63.408,3.11510911
63.409,3.11516208
63.410,3.11521253
63.411,3.11526263
63.412,3.11531238
63.413,3.11536334
63.414,3.11541432
63.415,3.11546511
63.416,3.11551586
63.417,3.11556607
63.418,3.11561664
63.419,3.11566912
63.420,3.11572072
63.421,3.11577098
63.422,3.11582120
63.423,3.11587134
63.424,3.11592337
63.425,3.11597273
63.426,3.11602248
63.427,3.11607513
63.428,3.11612652
63.429,3.11617629
63.430,3.11622619
63.431,3.11627832
63.432,3.11632935
63.433,3.11638024
63.434,3.11643027
63.435,3.11648383
63.436,3.11653476
63.437,3.11658607
63.438,3.11663702
63.439,3.11668681
63.440,3.11673814
63.441,3.11679117
63.442,3.11684227
63.443,3.11689198
63.444,3.11694387
63.445,3.11699341
63.446,3.11704540
63.447,3.11709693
63.448,3.11714762
63.449,3.11719977
63.450,3.11724936
63.451,3.11729773
63.452,3.11734904
63.453,3.11739809
63.454,3.11744840
63.455,3.11749877
63.456,3.11754882
63.457,3.11759876
63.458,3.11764892
63.459,3.11770020
63.460,3.11775056
63.461,3.11780036
63.462,3.11785323
63.463,3.11790478
63.464,3.11795667
63.465,3.11800670
63.466,3.11805622
63.467,3.11810647
63.468,3.11815772
63.469,3.11820898
63.470,3.11826166
63.471,3.11831272
63.472,3.11836215
63.473,3.11841420
63.474,3.11846594
63.475,3.11851632
63.476,3.11856768
63.477,3.11862047
63.478,3.11867167
63.479,3.11872338
63.480,3.11877525
63.481,3.11882510
63.482,3.11887593
63.483,3.11892456
63.484,3.11897533
63.485,3.11902549
63.486,3.11907606
63.487,3.11912510
63.488,3.11917692
63.489,3.11922732
63.490,3.11927839
63.491,3.11932854
63.492,3.11937976
63.493,3.11942974
63.494,3.11948088
63.495,3.11953193
63.496,3.11958346
63.497,3.11963421
63.498,3.11968316
63.499,3.11973492
63.500,3.11978539
63.501,3.11983594
63.502,3.11988708
63.503,3.11993796
63.504,3.11998960
63.505,3.12004032
63.506,3.12009116
63.507,3.12014160
63.508,3.12019320
63.509,3.12024332
63.510,3.12029472
63.511,3.12034566
63.512,3.12039723
63.513,3.12044951
63.514,3.12049832
63.515,3.12054993
63.516,3.12060132
63.517,3.12065371
63.518,3.12070397
63.519,3.12075494
63.520,3.12080559
63.521,3.12085530
63.522,3.12090531
63.523,3.12095631
63.524,3.12101063
63.525,3.12106184
63.526,3.12111315
63.527,3.12116412
63.528,3.12121708
63.529,3.12126818
63.530,3.12131856
63.531,3.12136991
63.532,3.12142193
63.533,3.12147333
63.534,3.12152381
63.535,3.12157563
63.536,3.12162849
63.537,3.12167971
63.538,3.12173411
63.539,3.12178499
63.540,3.12183463
63.541,3.12188514
63.542,3.12193562
63.543,3.12198563
63.544,3.12203557
63.545,3.12208764
63.546,3.12213901
63.547,3.12218915
63.548,3.12224096
63.549,3.12229260
63.550,3.12234539
63.551,3.12239564
63.552,3.12244727
63.553,3.12249747
63.554,3.12254965
63.555,3.12260061
63.556,3.12265015
63.557,3.12270240
63.558,3.12275483
63.559,3.12280490
63.560,3.12285577
63.561,3.12290774
63.562,3.12295936
63.563,3.12300906
63.564,3.12305895
63.565,3.12311121
63.566,3.12316184
63.567,3.12321322
63.568,3.12326470
63.569,3.12331638
63.570,3.12336674
63.571,3.12341577
63.572,3.12346754
63.573,3.12351789
63.574,3.12356766
63.575,3.12362204
63.576,3.12367185
63.577,3.12372286
63.578,3.12377420
63.579,3.12382510
63.580,3.12387640
63.581,3.12392685
63.582,3.12397877
63.583,3.12403226
63.584,3.12408336
63.585,3.12413316
63.586,3.12418425
63.587,3.12423442
63.588,3.12428734
63.589,3.12433817
63.590,3.12438925
63.591,3.12443890
63.592,3.12448948
63.593,3.12454055
63.594,3.12459256
63.595,3.12464341
63.596,3.12469372
63.597,3.12474414
63.598,3.12479448
63.599,3.12484633
63.600,3.12489651
63.601,3.12494876
63.602,3.12500076
63.603,3.12505224
63.604,3.12510275
63.605,3.12515429
63.606,3.12520673
63.607,3.12525690
63.608,3.12530737
63.609,3.12535939
63.610,3.12541040
63.611,3.12546013
63.612,3.12551083
63.613,3.12556223
63.614,3.12561360
63.615,3.12566628
63.616,3.12571802
63.617,3.12577110
63.618,3.12582075
63.619,3.12587045
63.620,3.12592138
63.621,3.12597206
63.622,3.12602290
63.623,3.12607425
63.624,3.12612595
63.625,3.12617700
63.626,3.12622830
63.627,3.12628056
63.628,3.12633351
63.629,3.12638194
63.630,3.12643258
63.631,3.12648434
63.632,3.12653462
63.633,3.12658567
63.634,3.12663796
63.635,3.12668829
63.636,3.12673958
63.637,3.12679044
63.638,3.12684220
63.639,3.12689166
63.640,3.12694324
63.641,3.12699611
63.642,3.12704870
63.643,3.12710086
63.644,3.12715316
63.645,3.12720321
63.646,3.12725528
63.647,3.12730528
63.648,3.12735743
63.649,3.12740859
63.650,3.12745873
63.651,3.12751036
63.652,3.12756069
63.653,3.12761162
63.654,3.12766280
63.655,3.12771211
63.656,3.12776389
63.657,3.12781508
63.658,3.12786756
63.659,3.12791733
63.660,3.12796860
63.661,3.12801956
63.662,3.12807057
63.663,3.12812191
63.664,3.12817324
63.665,3.12822435
63.666,3.12827680
63.667,3.12832791
63.668,3.12837942
63.669,3.12842885
63.670,3.12847946
63.671,3.12853002
63.672,3.12857896
63.673,3.12862920
63.674,3.12868018
63.675,3.12873136
63.676,3.12878267
63.677,3.12883342
63.678,3.12888492
63.679,3.12893801
63.680,3.12898836
63.681,3.12903997
63.682,3.12909093
63.683,3.12914195
63.684,3.12919316
63.685,3.12924351
63.686,3.12929460
63.687,3.12934504
63.688,3.12939738
63.689,3.12944797
63.690,3.12949793
63.691,3.12954925
63.692,3.12960084
63.693,3.12965199
63.694,3.12970262
63.695,3.12975289
63.696,3.12980300
63.697,3.12985354
63.698,3.12990454
63.699,3.12995467
63.700,3.13000492
63.701,3.13005673
63.702,3.13010813
63.703,3.13016047
63.704,3.13021171
63.705,3.13026503
63.706,3.13031560
63.707,3.13036500
63.708,3.13041838
63.709,3.13046853
63.710,3.13051900
63.711,3.13056931
63.712,3.13062174
63.713,3.13067439
63.714,3.13072557
63.715,3.13077755
63.716,3.13082911
63.717,3.13088080
63.718,3.13093030
63.719,3.13098099
63.720,3.13103103
63.721,3.13108051
63.722,3.13113129
63.723,3.13118363
63.724,3.13123607
63.725,3.13128865
63.726,3.13134011
63.727,3.13139165
63.728,3.13144237
63.729,3.13149330
63.730,3.13154460
63.731,3.13159685
63.732,3.13164708
63.733,3.13169914
63.734,3.13175045
63.735,3.13180175
63.736,3.13185323
63.737,3.13190570
63.738,3.13195562
63.739,3.13200723
63.740,3.13206070
63.741,3.13211231
63.742,3.13216520
63.743,3.13221749
63.744,3.13226653
63.745,3.13231748
63.746,3.13236852
63.747,3.13241918
63.748,3.13247071
63.749,3.13252009
63.750,3.13257343
63.751,3.13262594
63.752,3.13267570
63.753,3.13272478
63.754,3.13277408
63.755,3.13282703
63.756,3.13287715
63.757,3.13292962
63.758,3.13298068
63.759,3.13303343
63.760,3.13308685
63.761,3.13313865
63.762,3.13318909
63.763,3.13323912
63.764,3.13328947
63.765,3.13334086
63.766,3.13339012
63.767,3.13344064
63.768,3.13349204
63.769,3.13354509
63.770,3.13359666
63.771,3.13364583
63.772,3.13369517
63.773,3.13374501
63.774,3.13379669
63.775,3.13384645
63.776,3.13389623
63.777,3.13394575
63.778,3.13399820
63.779,3.13404931
63.780,3.13410118
63.781,3.13415138
63.782,3.13420092
63.783,3.13425245
63.784,3.13430331
63.785,3.13435270
63.786,3.13440340
63.787,3.13445401
63.788,3.13450453
63.789,3.13455558
63.790,3.13460568
63.791,3.13465481
63.792,3.13470657
63.793,3.13475930
63.794,3.13480985
63.795,3.13485976
63.796,3.13491124
63.797,3.13496165
63.798,3.13501432
63.799,3.13506521
63.800,3.13511593
63.801,3.13516520
63.802,3.13521680
63.803,3.13527001
63.804,3.13532013
63.805,3.13537223
63.806,3.13542305
63.807,3.13547264
63.808,3.13552415
63.809,3.13557659
63.810,3.13562833
63.811,3.13567921
63.812,3.13572834
63.813,3.13577918
63.814,3.13582973
63.815,3.13588142
63.816,3.13592999
63.817,3.13597659
63.818,3.13602380
63.819,3.13606930
63.820,3.13611610
63.821,3.13616366
63.822,3.13621121
63.823,3.13625761
63.824,3.13630421
63.825,3.13634944
63.826,3.13639857
63.827,3.13644515
63.828,3.13649292
63.829,3.13653976
63.830,3.13658708
63.831,3.13663458
63.832,3.13668186
63.833,3.13672828
63.834,3.13677531
63.835,3.13682272
63.836,3.13686960
63.837,3.13691760
63.838,3.13696329
63.839,3.13700981
63.840,3.13705664
63.841,3.13710469
63.842,3.13715231
63.843,3.13719933
63.844,3.13724639
63.845,3.13729332
63.846,3.13734014
63.847,3.13738633
63.848,3.13743345
63.849,3.13747997
63.850,3.13752803
63.851,3.13757475
63.852,3.13762176
63.853,3.13766851
63.854,3.13771585
63.855,3.13776155
63.856,3.13780816
63.857,3.13785561
63.858,3.13790076
63.859,3.13794875
63.860,3.13799601
63.861,3.13804346
63.862,3.13809134
63.863,3.13813732
63.864,3.13818456
63.865,3.13823172
63.866,3.13827849
63.867,3.13832560
63.868,3.13837319
63.869,3.13842233
63.870,3.13846886
63.871,3.13851572
63.872,3.13856371
63.873,3.13861054
63.874,3.13865814
63.875,3.13870634
63.876,3.13875323
63.877,3.13880148
63.878,3.13884685
63.879,3.13889396
63.880,3.13894015
63.881,3.13898771
63.882,3.13903549
63.883,3.13908477
63.884,3.13913098
63.885,3.13917762
63.886,3.13922433
63.887,3.13927282
63.888,3.13931779
63.889,3.13936529
63.890,3.13941311
63.891,3.13946057
63.892,3.13950809
63.893,3.13955629
63.894,3.13960336
63.895,3.13964924
63.896,3.13969658
63.897,3.13974317
63.898,3.13979066
63.899,3.13983648
63.900,3.13988255
63.901,3.13993030
63.902,3.13997924
63.903,3.14002508
63.904,3.14007280
63.905,3.14012033
63.906,3.14016648
63.907,3.14021226
63.908,3.14025751
63.909,3.14030443
63.910,3.14035056
63.911,3.14039743
63.912,3.14044488
63.913,3.14049232
63.914,3.14053810
63.915,3.14058424
63.916,3.14063105
63.917,3.14067973
63.918,3.14072606
63.919,3.14077397
63.920,3.14081948
63.921,3.14086753
63.922,3.14091270
63.923,3.14095950
63.924,3.14100677
63.925,3.14105523
63.926,3.14110344
63.927,3.14115078
63.928,3.14119803
63.929,3.14124641
63.930,3.14129360
63.931,3.14134092
63.932,3.14138769
63.933,3.14143396
63.934,3.14148144
63.935,3.14152949
63.936,3.14157699
63.937,3.14162365
63.938,3.14167206
63.939,3.14171827
63.940,3.14176692
63.941,3.14181215
63.942,3.14185918
63.943,3.14190469
63.944,3.14195224
63.945,3.14199939
63.946,3.14204739
63.947,3.14209642
63.948,3.14214225
63.949,3.14219100
63.950,3.14223811
63.951,3.14228557
63.952,3.14233304
63.953,3.14238005
63.954,3.14242608
63.955,3.14247227
63.956,3.14251931
63.957,3.14256684
63.958,3.14261347
63.959,3.14266115
63.960,3.14270802
63.961,3.14275306
63.962,3.14279911
63.963,3.14284736
63.964,3.14289379
63.965,3.14294190
63.966,3.14298975
63.967,3.14303611
63.968,3.14308419
63.969,3.14313244
63.970,3.14318007
63.971,3.14322724
63.972,3.14327430
63.973,3.14332060
63.974,3.14336787
63.975,3.14341606
63.976,3.14346250
63.977,3.14351034
63.978,3.14355755
63.979,3.14360503
63.980,3.14365175
63.981,3.14369633
63.982,3.14374236
63.983,3.14379084
63.984,3.14383846
63.985,3.14388569
63.986,3.14393179
63.987,3.14397848
63.988,3.14402431
63.989,3.14407135
63.990,3.14411761
63.991,3.14416426
63.992,3.14420983
63.993,3.14425582
63.994,3.14430147
63.995,3.14434939
63.996,3.14439693
63.997,3.14444459
63.998,3.14449173
63.999,3.14453990
64.000,3.14458649
64.001,3.14463149
64.002,3.14467896
64.003,3.14472525
64.004,3.14477231
64.005,3.14481823
64.006,3.14486591
64.007,3.14491276
64.008,3.14496086
64.009,3.14500797
64.010,3.14505584
64.011,3.14510222
64.012,3.14514958
64.013,3.14519570
64.014,3.14524249
64.015,3.14528893
64.016,3.14533592
64.017,3.14538227
64.018,3.14542788
64.019,3.14547459
64.020,3.14552108
64.021,3.14556854
64.022,3.14561657
64.023,3.14566362
64.024,3.14570801
64.025,3.14575372
64.026,3.14579975
64.027,3.14584754
64.028,3.14589489
64.029,3.14594357
64.030,3.14598908
64.031,3.14603708
64.032,3.14608344
64.033,3.14612920
64.034,3.14617711
64.035,3.14622432
64.036,3.14627130
64.037,3.14631671
64.038,3.14636415
64.039,3.14641113
64.040,3.14645807
64.041,3.14650375
64.042,3.14654908
64.043,3.14659673
64.044,3.14664327
64.045,3.14668877
64.046,3.14673565
64.047,3.14678354
64.048,3.14683168
64.049,3.14687823
64.050,3.14692568
64.051,3.14697224
64.052,3.14701915
64.053,3.14706435
64.054,3.14710973
64.055,3.14715627
64.056,3.14720340
64.057,3.14725038
64.058,3.14729691
64.059,3.14734691
64.060,3.14739410
64.061,3.14743973
64.062,3.14748605
64.063,3.14753306
64.064,3.14757967
64.065,3.14762515
64.066,3.14767311
64.067,3.14772001
64.068,3.14776611
64.069,3.14781388
64.070,3.14786020
64.071,3.14790657
64.072,3.14795292
64.073,3.14800171
64.074,3.14804948
64.075,3.14809634
64.076,3.14814235
64.077,3.14818863
64.078,3.14823498
64.079,3.14828125
64.080,3.14832812
64.081,3.14837514
64.082,3.14842168
64.083,3.14846944
64.084,3.14851626
64.085,3.14856359
64.086,3.14861099
64.087,3.14865978
64.088,3.14870791
64.089,3.14875476
64.090,3.14880145
64.091,3.14884779
64.092,3.14889495
64.093,3.14894063
64.094,3.14898718
64.095,3.14903548
64.096,3.14908324
64.097,3.14913037
64.098,3.14917691
64.099,3.14922160
64.100,3.14926694
64.101,3.14931528
64.102,3.14936131
64.103,3.14940856
64.104,3.14945739
64.105,3.14950350
64.106,3.14955039
64.107,3.14959734
64.108,3.14964263
64.109,3.14969123
64.110,3.14973870
64.111,3.14978626
64.112,3.14983098
64.113,3.14987687
64.114,3.14992450
64.115,3.14997225
64.116,3.15001879
64.117,3.15006446
64.118,3.15011142
64.119,3.15015951
64.120,3.15020736
64.121,3.15025534
64.122,3.15030301
64.123,3.15034886
64.124,3.15039568
64.125,3.15044237
64.126,3.15048983
64.127,3.15053522
64.128,3.15058298
64.129,3.15063171
64.130,3.15067876
64.131,3.15072697
64.132,3.15077384
64.133,3.15081946
64.134,3.15086704
64.135,3.15091508
64.136,3.15096218
64.137,3.15100703
64.138,3.15105362
64.139,3.15110013
64.140,3.15114643
64.141,3.15119177
64.142,3.15123878
64.143,3.15128606
64.144,3.15133416
64.145,3.15138019
64.146,3.15142713
64.147,3.15147429
64.148,3.15152054
64.149,3.15156646
64.150,3.15161238
64.151,3.15165904
64.152,3.15170681
64.153,3.15175462
64.154,3.15180238
64.155,3.15184975
64.156,3.15189629
64.157,3.15194417
64.158,3.15199120
64.159,3.15203852
64.160,3.15208389
64.161,3.15213085
64.162,3.15217648
64.163,3.15222153
64.164,3.15226696
64.165,3.15231561
64.166,3.15236418
64.167,3.15241248
64.168,3.15246002
64.169,3.15250693
64.170,3.15255318
64.171,3.15259882
64.172,3.15264534
64.173,3.15269138
64.174,3.15273894
64.175,3.15278615
64.176,3.15283328
64.177,3.15287800
64.178,3.15292490
64.179,3.15297409
64.180,3.15302010
64.181,3.15306596
64.182,3.15311325
64.183,3.15315858
64.184,3.15320554
64.185,3.15325260
64.186,3.15329996
64.187,3.15334758
64.188,3.15339569
64.189,3.15344294
64.190,3.15349003
64.191,3.15353653
64.192,3.15358372
64.193,3.15363199
64.194,3.15367871
64.195,3.15372694
64.196,3.15377574
64.197,3.15382292
64.198,3.15387039
64.199,3.15391658
64.200,3.15396458
64.201,3.15401027
64.202,3.15405837
64.203,3.15410487
64.204,3.15415352
64.205,3.15420029
64.206,3.15424792
64.207,3.15429510
64.208,3.15434242
64.209,3.15438915
64.210,3.15443596
64.211,3.15448175
64.212,3.15452989
64.213,3.15457681
64.214,3.15462298
64.215,3.15467158
64.216,3.15471938
64.217,3.15476460
64.218,3.15481282
64.219,3.15486005
64.220,3.15490720
64.221,3.15495524
64.222,3.15500168
64.223,3.15504911
64.224,3.15509756
64.225,3.15514635
64.226,3.15519474
64.227,3.15524212
64.228,3.15528976
64.229,3.15533548
64.230,3.15538155
64.231,3.15542845
64.232,3.15547485
64.233,3.15552006
64.234,3.15556519
64.235,3.15561325
64.236,3.15565917
64.237,3.15570759
64.238,3.15575401
64.239,3.15580063
64.240,3.15584707
64.241,3.15589334
64.242,3.15594104
64.243,3.15598854
64.244,3.15603532
64.245,3.15608363
64.246,3.15613092
64.247,3.15617874
64.248,3.15622518
64.249,3.15627158
64.250,3.15631801
64.251,3.15636502
64.252,3.15641098
64.253,3.15645880
64.254,3.15650514
64.255,3.15655287
64.256,3.15660010
64.257,3.15664558
64.258,3.15669328
64.259,3.15674101
64.260,3.15678841
64.261,3.15683314
64.262,3.15688046
64.263,3.15692720
64.264,3.15697312
64.265,3.15701940
64.266,3.15706709
64.267,3.15711585
64.268,3.15716428
64.269,3.15720995
64.270,3.15725682
64.271,3.15730449
64.272,3.15735240
64.273,3.15739839
64.274,3.15744569
64.275,3.15749244
64.276,3.15753980
64.277,3.15758675
64.278,3.15763412
64.279,3.15768032
64.280,3.15772625
64.281,3.15777532
64.282,3.15782302
64.283,3.15786949
64.284,3.15791740
64.285,3.15796439
64.286,3.15801332
64.287,3.15805952
64.288,3.15810623
64.289,3.15815243
64.290,3.15819964
64.291,3.15824785
64.292,3.15829551
64.293,3.15834389
64.294,3.15839185
64.295,3.15843966
64.296,3.15848498
64.297,3.15853219
64.298,3.15857911
64.299,3.15862739
64.300,3.15867375
64.301,3.15872059
64.302,3.15876651
64.303,3.15881275
64.304,3.15886069
64.305,3.15890846
64.306,3.15895457
64.307,3.15899944
64.308,3.15904700
64.309,3.15909439
64.310,3.15914153
64.311,3.15918838
64.312,3.15923591
64.313,3.15928313
64.314,3.15933093
64.315,3.15937680
64.316,3.15942375
64.317,3.15947198
64.318,3.15951857
64.319,3.15956692
64.320,3.15961296
64.321,3.15966030
64.322,3.15970736
64.323,3.15975355
64.324,3.15979971
64.325,3.15984813
64.326,3.15989466
64.327,3.15994158
64.328,3.15999043
64.329,3.16003814
64.330,3.16008615
64.331,3.16013169
64.332,3.16018136
64.333,3.16023322
64.334,3.16028335
64.335,3.16033579
64.336,3.16038765
64.337,3.16043813
64.338,3.16048842
64.339,3.16053926
64.340,3.16059079
64.341,3.16064266
64.342,3.16069571
64.343,3.16074607
64.344,3.16079793
64.345,3.16084869
64.346,3.16089857
64.347,3.16095091
64.348,3.16100157
64.349,3.16105397
64.350,3.16110397
64.351,3.16115470
64.352,3.16120698
64.353,3.16125858
64.354,3.16131055
64.355,3.16136177
64.356,3.16141168
64.357,3.16146255
64.358,3.16151290
64.359,3.16156443
64.360,3.16161570
64.361,3.16166717
64.362,3.16171905
64.363,3.16177127
64.364,3.16182112
64.365,3.16187075
64.366,3.16192005
64.367,3.16197107
64.368,3.16202150
64.369,3.16207246
64.370,3.16212322
64.371,3.16217550
64.372,3.16222558
64.373,3.16227581
64.374,3.16232757
64.375,3.16237832
64.376,3.16242826
64.377,3.16247912
64.378,3.16252859
64.379,3.16258024
64.380,3.16263043
64.381,3.16268127
64.382,3.16273447
64.383,3.16278500
64.384,3.16283491
64.385,3.16288595
64.386,3.16293875
64.387,3.16298917
64.388,3.16303964
64.389,3.16309126
64.390,3.16314258
64.391,3.16319411
64.392,3.16324629
64.393,3.16329856
64.394,3.16334908
64.395,3.16340064
64.396,3.16345306
64.397,3.16350315
64.398,3.16355417
64.399,3.16360429
64.400,3.16365523
64.401,3.16370566
64.402,3.16375533
64.403,3.16380696
64.404,3.16385951
64.405,3.16391059
64.406,3.16396005
64.407,3.16401082
64.408,3.16406237
64.409,3.16411420
64.410,3.16416472
64.411,3.16421460
64.412,3.16426567
64.413,3.16431552
64.414,3.16436507
64.415,3.16441654
64.416,3.16446763
64.417,3.16451739
64.418,3.16456857
64.419,3.16461883
64.420,3.16467012
64.421,3.16471986
64.422,3.16477223
64.423,3.16482206
64.424,3.16487303
64.425,3.16492437
64.426,3.16497442
64.427,3.16502509
64.428,3.16507558
64.429,3.16512659
64.430,3.16517775
64.431,3.16522919
64.432,3.16527913
64.433,3.16532744
64.434,3.16537756
64.435,3.16542800
64.436,3.16547888
64.437,3.16552985
64.438,3.16558136
64.439,3.16563199
64.440,3.16568247
64.441,3.16573326
64.442,3.16578446
64.443,3.16583325
64.444,3.16588562
64.445,3.16593626
64.446,3.16598631
64.447,3.16603729
64.448,3.16608918
64.449,3.16614107
64.450,3.16619091
64.451,3.16624032
64.452,3.16629079
64.453,3.16634250
64.454,3.16639208
64.455,3.16644272
64.456,3.16649575
64.457,3.16654762
64.458,3.16659824
64.459,3.16664999
64.460,3.16669979
64.461,3.16675013
64.462,3.16680094
64.463,3.16685137
64.464,3.16690186
64.465,3.16695406
64.466,3.16700388
64.467,3.16705567
64.468,3.16710559
64.469,3.16715630
64.470,3.16720624
64.471,3.16725723
64.472,3.16730779
64.473,3.16735835
64.474,3.16740937
64.475,3.16746131
64.476,3.16751305
64.477,3.16756340
64.478,3.16761211
64.479,3.16766413
64.480,3.16771432
64.481,3.16776483
64.482,3.16781562
64.483,3.16786692
64.484,3.16791914
64.485,3.16797091
64.486,3.16802223
64.487,3.16807107
64.488,3.16812086
64.489,3.16817171
64.490,3.16822294
64.491,3.16827415
64.492,3.16832488
64.493,3.16837581
64.494,3.16842683
