Level	Date and Time	Source	Event ID	Task Category
Information	09-10-2021 23:40:05	Microsoft-Windows-WindowsUpdateClient	19	Windows Update Agent	Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.351.107.0)
Information	09-10-2021 23:39:39	Microsoft-Windows-WindowsUpdateClient	43	Windows Update Agent	Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.351.107.0)
Information	09-10-2021 23:39:39	Microsoft-Windows-WindowsUpdateClient	44	Windows Update Agent	Windows Update started downloading an update.
Warning	09-10-2021 22:09:02	Microsoft-Windows-DistributedCOM	10016	None	"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-7EVMU4TQ\mahendra SID (S-1-5-21-38077573-387163758-1783380300-1002) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information	09-10-2021 21:32:00	Microsoft-Windows-Power-Troubleshooter	1	None	"The system has returned from a low power state.

Sleep Time: ‎2021‎-‎10‎-‎09T16:01:30.870752400Z
Wake Time: ‎2021‎-‎10‎-‎09T16:01:55.817770800Z

Wake Source: Device -Intel(R) USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)"
Error	09-10-2021 21:31:58	Server	2505	None	The server could not bind to the transport \Device\NetBT_Tcpip_{9F961AE3-9423-4C8B-AB48-B1886999008B} because another computer on the network has the same name.  The server could not start.
Information	09-10-2021 21:31:54	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 121 to 123.

Reason: 2"
Information	09-10-2021 21:31:54	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 120 to 121.

Reason: 2"
Information	09-10-2021 21:31:53	Microsoft-Windows-Kernel-Power	130	(33)	Firmware S3 times. SuspendStart: 189593873, SuspendEnd: 189593874
Information	09-10-2021 21:31:53	Microsoft-Windows-Kernel-Power	131	(33)	Firmware S3 times. ResumeCount: 5, FullResume: 1023, AverageResume: 1021
Information	09-10-2021 21:31:53	Microsoft-Windows-Kernel-General	1	(5)	"The system time has changed to ‎2021‎-‎10‎-‎09T16:01:53.500000000Z from ‎2021‎-‎10‎-‎09T16:01:49.652735700Z.

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2021‎-‎10‎-‎09T21:31:53.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information	09-10-2021 21:31:49	Microsoft-Windows-Kernel-Power	107	(102)	The system has resumed from sleep.
Error	09-10-2021 21:31:58	Server	2505	None	The server could not bind to the transport \Device\NetBT_Tcpip_{59426481-F96A-490F-9157-08A6F626BD36} because another computer on the network has the same name.  The server could not start.
Information	09-10-2021 21:31:44	Microsoft-Windows-Kernel-Power	42	(64)	"The system is entering sleep.

Sleep Reason: System Idle"
Information	09-10-2021 21:31:33	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 118 to 120.

Reason: 2"
Information	09-10-2021 21:31:05	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 117 to 118.

Reason: 2"
Information	09-10-2021 20:57:56	Microsoft-Windows-Kernel-Power	105	(100)	Power source change.
Warning	09-10-2021 19:59:52	Microsoft-Windows-DistributedCOM	10016	None	"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-7EVMU4TQ\mahendra SID (S-1-5-21-38077573-387163758-1783380300-1002) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information	09-10-2021 19:51:22	Microsoft-Windows-WindowsUpdateClient	19	Windows Update Agent	Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.351.92.0)
Information	09-10-2021 19:50:41	Microsoft-Windows-WindowsUpdateClient	43	Windows Update Agent	Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.351.92.0)
Information	09-10-2021 19:50:41	Microsoft-Windows-WindowsUpdateClient	44	Windows Update Agent	Windows Update started downloading an update.
Information	09-10-2021 19:38:12	Service Control Manager	7040	None	The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Warning	09-10-2021 19:36:12	Microsoft-Windows-DistributedCOM	10016	None	"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-7EVMU4TQ\mahendra SID (S-1-5-21-38077573-387163758-1783380300-1002) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information	09-10-2021 19:35:47	Service Control Manager	7040	None	The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Error	09-10-2021 17:18:36	Service Control Manager	7009	None	A timeout was reached (30000 milliseconds) while waiting for the Intel(R) SUR QC Software Asset Manager service to connect.
Warning	09-10-2021 16:51:15	Microsoft-Windows-Kernel-Processor-Power	37	(7)	The speed of processor 7 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 157009 seconds since the last report.
Information	09-10-2021 16:27:20	Service Control Manager	7040	None	The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information	09-10-2021 16:24:53	Service Control Manager	7040	None	The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Error	09-10-2021 16:19:33	Server	2505	None	The server could not bind to the transport \Device\NetBT_Tcpip_{9F961AE3-9423-4C8B-AB48-B1886999008B} because another computer on the network has the same name.  The server could not start.
Information	09-10-2021 16:19:00	Microsoft-Windows-Kernel-General	16	None	The access history in hive \??\C:\Users\mahendra\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 4 keys and creating 1 modified pages.
Information	09-10-2021 16:18:59	Microsoft-Windows-Power-Troubleshooter	1	None	"The system has returned from a low power state.

Sleep Time: ‎2021‎-‎10‎-‎09T10:38:06.594877800Z
Wake Time: ‎2021‎-‎10‎-‎09T10:48:53.023656600Z

Wake Source: Power Button"
Information	09-10-2021 16:18:52	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 115 to 117.

Reason: 2"
Information	09-10-2021 16:18:52	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 114 to 115.

Reason: 2"
Information	09-10-2021 16:18:51	Microsoft-Windows-Kernel-Power	130	(33)	Firmware S3 times. SuspendStart: 170832862, SuspendEnd: 170832863
Information	09-10-2021 16:18:51	Microsoft-Windows-Kernel-Power	131	(33)	Firmware S3 times. ResumeCount: 4, FullResume: 1019, AverageResume: 1020
Information	09-10-2021 16:18:51	Microsoft-Windows-Kernel-General	1	(5)	"The system time has changed to ‎2021‎-‎10‎-‎09T10:48:51.500000000Z from ‎2021‎-‎10‎-‎09T10:38:27.233534200Z.

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2021‎-‎10‎-‎09T16:18:51.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Error	09-10-2021 16:18:55	Server	2505	None	The server could not bind to the transport \Device\NetBT_Tcpip_{59426481-F96A-490F-9157-08A6F626BD36} because another computer on the network has the same name.  The server could not start.
Information	09-10-2021 16:08:27	Microsoft-Windows-Kernel-Power	107	(102)	The system has resumed from sleep.
Information	09-10-2021 16:08:22	Microsoft-Windows-Kernel-Power	42	(64)	"The system is entering sleep.

Sleep Reason: System Idle"
Information	09-10-2021 16:08:08	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 112 to 114.

Reason: 2"
Information	09-10-2021 15:57:55	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 111 to 112.

Reason: 2"
Information	09-10-2021 15:52:35	Microsoft-Windows-Time-Service	158	None	The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Warning	09-10-2021 15:45:29	Microsoft-Windows-DistributedCOM	10016	None	"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user LAPTOP-7EVMU4TQ\mahendra SID (S-1-5-21-38077573-387163758-1783380300-1002) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information	09-10-2021 15:35:31	Microsoft-Windows-Time-Service	158	None	The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Information	09-10-2021 15:33:11	Microsoft-Windows-WindowsUpdateClient	19	Windows Update Agent	Installation Successful: Windows successfully installed the following update: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection
Information	09-10-2021 15:33:05	Microsoft-Windows-Kernel-General	16	None	The access history in hive \??\C:\Users\Ramesh Lal\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Information	09-10-2021 15:33:02	Microsoft-Windows-WindowsUpdateClient	43	Windows Update Agent	Installation Started: Windows has started installing the following update: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection
Information	09-10-2021 15:32:50	Microsoft-Windows-Kernel-General	16	None	The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftSolitaireCollection_4.10.9220.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Error	09-10-2021 15:31:49	Server	2505	None	The server could not bind to the transport \Device\NetBT_Tcpip_{9F961AE3-9423-4C8B-AB48-B1886999008B} because another computer on the network has the same name.  The server could not start.
Information	09-10-2021 15:25:18	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 109 to 111.

Reason: 2"
Information	09-10-2021 15:24:38	Microsoft-Windows-Kernel-Power	566	(268)	"The system session has transitioned from 108 to 109.

Reason: 2"
Information	09-10-2021 15:18:27	Microsoft-Windows-Time-Service	158	None	The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Information	09-10-2021 15:01:23	Microsoft-Windows-Time-Service	158	None	The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Information	09-10-2021 14:57:18	Microsoft-Windows-Kernel-General	11	None	TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy1\WINDOWS\System32\config\DRIVERS (TM: {88e5f089-2762-11ec-81e4-0068ebd8b518}, RM: {88e5f088-2762-11ec-81e4-0068ebd8b518}) finished with result=0xC00000A2 (Internal code=7).
Information	09-10-2021 14:57:08	Microsoft-Windows-Kernel-General	11	None	TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy1\WINDOWS\System32\config\SYSTEM (TM: {88e5f086-2762-11ec-81e4-0068ebd8b518}, RM: {88e5f085-2762-11ec-81e4-0068ebd8b518}) finished with result=0xC00000A2 (Internal code=7).
Information	09-10-2021 14:47:19	Microsoft-Windows-WindowsUpdateClient	19	Windows Update Agent	Installation Successful: Windows successfully installed the following update: 9NBLGGH5FV99-Microsoft.MSPaint
Information	09-10-2021 14:47:19	Microsoft-Windows-WindowsUpdateClient	19	Windows Update Agent	Installation Successful: Windows successfully installed the following update: 9NBLGGH42THS-Microsoft.Microsoft3DViewer
Information	09-10-2021 14:47:09	Microsoft-Windows-WindowsUpdateClient	43	Windows Update Agent	Installation Started: Windows has started installing the following update: 9NBLGGH42THS-Microsoft.Microsoft3DViewer
Information	09-10-2021 14:47:09	Microsoft-Windows-WindowsUpdateClient	43	Windows Update Agent	Installation Started: Windows has started installing the following update: 9NBLGGH5FV99-Microsoft.MSPaint
